"En qué casos el Parlamento Europeo puede constituir una comisión temporal de investigación para examinar, sin perjuicio de las competencias que los tratados confieren a otras instituciones u órganos, alegaciones de infracción o de mala administración en la aplicación del derecho de la Unión, salvo que un órgano jurisdiccional conozca de los hechos alegados, ¿hasta que no se cierre el procedimiento jurisdiccional?",Únicamente cuando lo soliciten una tercera parte de los miembros que lo componen.,A petición de la mayoría de los miembros que lo componen.,En cumplimiento de sus cometidos ya petición de la cuarta parte de los miembros que lo componen.,Siempre que lo soliciten una quinta parte de los miembros que lo componen.,4,El artículo 226 del Tratado de Funcionamiento de la Unión Europea establece que el Parlamento Europeo puede constituir una comisión de investigación a petición de una quinta parte de sus miembros.,Unión Europea
"¿Quién tiene derecho a presentar en el Parlamento Europeo, individualmente o asociado con otros ciudadanos o personas, una petición sobre un asunto propio de los ámbitos de actuación de la Unión que le afecte directamente?",Sólo personas físicas.,Sólo personas jurídicas.,Cualquier persona física o jurídica aunque no resida o tenga su domicilio social en un Estado miembro.,"Cualquier ciudadano de la Unión, así como cualquier persona física o jurídica que resida o tenga su domicilio social en un Estado miembro.",4,El artículo 227 del Tratado de Funcionamiento de la Unión Europea establece que cualquier ciudadano de la Unión o persona física o jurídica con residencia o domicilio social en un Estado miembro puede presentar una petición.,Unión Europea
"¿Quién elige a un defensor del pueblo europeo, que está facultado para recibir las reclamaciones de cualquier ciudadano de la Unión o de cualquier persona física o jurídica que resida o tenga su domicilio social en un Estado miembro?",La Comisión Europea.,El Parlamento Europeo.,El Tribunal de Justicia de la Unión Europea.,El Consejo.,2,El artículo 228 del Tratado de Funcionamiento de la Unión Europea establece que el Defensor del Pueblo Europeo es elegido por el Parlamento Europeo.,Unión Europea
¿Cada cuánto tiempo celebra el Parlamento Europeo un período de sesiones?,Cada año.,Cada medio año.,Cada dos años.,Cada tres años.,1,"El Parlamento Europeo celebra un período de sesiones cada año, según el artículo 229 del Tratado de Funcionamiento de la Unión Europea (TFUE).",Unión Europea
El Parlamento Europeo puede reunirse en período parcial de sesiones extraordinario:,A petición de una quinta parte de los miembros que lo componen.,"A petición de la mitad de los miembros que lo componen, del Consejo o de la Comisión.","A petición de la mayoría de los miembros que lo componen, del Consejo o de la Comisión.",a petición de una tercera parte de los miembros que lo componen.,2,"El Parlamento Europeo puede reunirse en período extraordinario a petición de la mayoría de sus miembros, del Consejo o de la Comisión, según el artículo 229 del TFUE.",Unión Europea
"El Parlamento Europeo, en caso de que se le someta una moción de censura sobre la gestión de la Comisión:",Sólo podrá pronunciarse sobre esta moción transcurridos tres días como mínimo desde la fecha de la presentación y en votación pública.,Sólo podrá pronunciarse sobre esta moción transcurridos cinco días como mínimo desde la fecha de la presentación y en votación pública.,Sólo podrá pronunciarse sobre esta moción transcurridos tres días como máximo desde la fecha de la presentación y en votación pública.,Sólo podrá pronunciarse sobre esta moción transcurridos diez días como mínimo desde la fecha de su presentación.,1,"El Parlamento Europeo debe esperar al menos tres días desde la presentación de la moción de censura para pronunciarse, según el artículo 234 del TFUE.",Unión Europea
Señale la respuesta correcta:,El Consejo ejerce conjuntamente con la Comisión la función legislativa.,El Consejo ejerce únicamente funciones legislativas.,El Consejo ejerce conjuntamente con el Parlamento Europeo la función reglamentaria.,El Consejo ejerce conjuntamente con el Parlamento Europeo la función legislativa y presupuestaria.,4,"El Consejo ejerce conjuntamente con el Parlamento Europeo la función legislativa y presupuestaria, según el artículo 16 del Tratado de la Unión Europea (TUE).",Unión Europea
¿En qué casos se reúne el Consejo?,"Por convocatoria de su presidente, a iniciativa de éste, de uno de sus miembros o de la Comisión.","Por convocatoria de sus consejeros, a iniciativa de éste.","Por convocatoria de su presidente, cuando lo solicite una tercera parte de sus miembros.","Por convocatoria de su presidente, cuando lo solicite la mitad de sus miembros.",1,"El Consejo se reúne por convocatoria de su presidente, a iniciativa de éste, de uno de sus miembros o de la Comisión, según el artículo 237 del TFUE.",Unión Europea
¿Quién se encarga de preparar los trabajos del Consejo y de realizar las tareas que éste le confía?,Los miembros de la Secretaría General.,Un comité compuesto por Representantes Permanentes de los Gobiernos de los Estados miembros.,Los propios miembros del Consejo.,El Defensor del Pueblo.,2,"El Comité de Representantes Permanentes (COREPER) prepara los trabajos del Consejo, según el artículo 240 del TFUE.",Unión Europea
"Señale la respuesta correcta. El Consejo fija los sueldos, dietas y pensiones:",De los jefes de Estado.,Del presidente del Banco Central Europeo y de sus miembros.,"De los presidentes, de los miembros y de los secretarios de cada estado miembro.","Del presidente del Consejo Europeo; del presidente de la Comisión: del alto representante de la Unión para Asuntos Exteriores y Política de Seguridad; de los miembros de la Comisión; de los presidentes, miembros y secretarios del Tribunal de Justicia de la Unión Europea y del Secretario General del Consejo.",4,"El Consejo fija los sueldos, dietas y pensiones de los altos cargos de la Unión Europea, según el artículo 243 del TFUE.",Unión Europea
¿Cuál de las siguientes no es una función del presidente de la Comisión?,Definir las orientaciones de acuerdo con las que la Comisión desempeña sus funciones.,Presidir el Consejo de Asuntos Exteriores.,"Determinar la organización interna de la Comisión y velar por la coherencia, eficacia y colegialidad de su actuación.","Nombrar a vicepresidentes, distintos del alto representante de la Unión para Asuntos Exteriores y Política de Seguridad, entre los miembros de la Comisión.",2,"El presidente de la Comisión no preside el Consejo de Asuntos Exteriores, que es presidido por el Alto Representante, según el artículo 18 del TUE.",Unión Europea
¿Cuándo publica la Comisión un informe general sobre las actividades de la Unión?,Cada año al menos un mes antes de la apertura del período de sesiones del Parlamento Europeo.,Cada año al menos dos meses antes de la apertura del período de sesiones del Parlamento Europeo.,Cada año con una antelación de un mes y medio antes de la apertura del período de sesiones del Parlamento Europeo.,Cada año al menos tres meses antes de la apertura del período de sesiones del Parlamento Europeo.,1,"La Comisión publica un informe general sobre las actividades de la Unión al menos un mes antes de la apertura del período de sesiones del Parlamento Europeo, según el artículo 249 del TFUE.",Unión Europea
El Tribunal General dispondrá:,Al menos de un juez por estado miembro.,Al menos de dos jueces por estado miembro.,Por tres jueces por estado miembro.,Por cuatro jueces por estado miembro.,1,"El Tribunal General dispondrá de al menos un juez por estado miembro, según el artículo 19 del TUE.",Unión Europea
"Señale la respuesta incorrecta. El Tribunal de Justicia de la Unión Europea se pronuncia, de conformidad con los tratados:","Con carácter prejudicial, a petición de los órganos jurisdiccionales nacionales, sobre la interpretación del derecho de la Unión o sobre la validez de los actos adoptados por las instituciones.","Sobre los recursos interpuestos por un Estado miembro, por una institución o por personas físicas o jurídicas.",En los demás casos previstos por los tratados.,Sobre los conflictos de competencias entre los Estados miembros.,4,"El Tribunal de Justicia no se pronuncia sobre conflictos de competencias entre los Estados miembros, según el artículo 19 del TUE.",Unión Europea
¿Por qué período son nombrados los jueces y abogados generales del Tribunal de Justicia y los jueces del Tribunal General?,4 años.,3 años.,6 años.,5 años.,3,"Los jueces y abogados generales del Tribunal de Justicia y los jueces del Tribunal General son nombrados por un período de 6 años, según el artículo 253 del TFUE.",Unión Europea
